Availability,Categories,Description,Gender,Image,Link,Name,NumberOfReviews,PromoPrice,Rate,RegularPrice
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem nawilżający, cera normalna i tłusta, SPF 3050 ml, nr kat. 401594",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351610_401594_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Revolution-Skincare-krem-nawilzajacy-cera-normalna-i-tlusta-SPF-30-50-ml,401594,9223",REVOLUTION SKINCARE,None,39.99,None,52.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem nawilżający skóra normalna i sucha, SPF 3050 ml, nr kat. 400817",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351605_400817_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Revolution-Skincare-krem-nawilzajacy-skora-normalna-i-sucha-SPF-30-50-ml,400817,9223",REVOLUTION SKINCARE,None,39.99,None,52.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem nawilżający z witaminą C45 ml, nr kat. 400780",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351602_400780_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Revolution-Skincare-krem-nawilzajacy-z-witamina-C-45-ml,400780,9223",REVOLUTION SKINCARE,None,39.99,None,52.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum pod oczy z kofeiną i kwasem hialuronowym30 ml, nr kat. 400809",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351564_400809_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-pod-oczy-z-kofeina-i-kwasem-hialuronowym-30-ml,400809,9225",REVOLUTION SKINCARE,None,23.99,None,31.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"eliksir-olejek do twarzy 30 ml, nr kat. 400815",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351556_400815_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-eliksir-olejek-do-twarzy-30-ml,400815,9225",REVOLUTION SKINCARE,None,39.99,None,52.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum peelingujące do twarzy30 ml, nr kat. 400814",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351594_400814_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-peelingujace-do-twarzy-30-ml,400814,9225",REVOLUTION SKINCARE,None,39.99,None,52.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy 30 ml, nr kat. 400813",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351574_400813_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-30-ml,400813,9225",REVOLUTION SKINCARE,None,39.99,None,52.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy z 15% niacinamidem30 ml, nr kat. 400812",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351585_400812_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-z-15-niacinamidem-30-ml,400812,9225",REVOLUTION SKINCARE,None,39.99,None,52.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy rozświetlające30 ml, nr kat. 400816",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351581_400816_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-rozswietlajace-30-ml,400816,9225",REVOLUTION SKINCARE,None,39.99,None,52.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy z witaminą C30 ml, nr kat. 401593",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351598_401593_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-z-witamina-C-30-ml,401593,9225",REVOLUTION SKINCARE,None,46.99,None,62.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy z retinolem30 ml, nr kat. 401599",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351613_401599_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-z-retinolem-30-ml,401599,9225",REVOLUTION SKINCARE,None,46.99,None,62.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy z kwasem glikolowym30 ml, nr kat. 401604",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351617_401604_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-z-kwasem-glikolowym-30-ml,401604,9225",REVOLUTION SKINCARE,None,46.99,None,62.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy z retinolem30 ml, nr kat. 401598",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351615_401598_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-z-retinolem-30-ml,401598,9225",REVOLUTION SKINCARE,None,39.99,None,52.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy ujędrniające30 ml, nr kat. 400811",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351548_400811_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-ujedrniajace-30-ml,400811,9225",REVOLUTION SKINCARE,None,31.99,None,42.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy przeciwzmarszczkowe30 ml, nr kat. 400810",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351552_400810_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-przeciwzmarszczkowe-30-ml,400810,9225",REVOLUTION SKINCARE,None,39.99,None,52.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy z retinolem30 ml, nr kat. 400818",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351620_400818_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-z-retinolem-30-ml,400818,9225",REVOLUTION SKINCARE,None,42.99,None,57.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"hydrożel nawilżający na dzień i na noc50 ml, nr kat. 400999",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353321_400999_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Yoskine-Vege-Zoom-hydrozel-nawilzajacy-na-dzien-i-na-noc-50-ml,400999,9223",YOSKINE Vege Zoom,None,40.99,None,54.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem na dzień i na noc rozświetlający50 ml, nr kat. 400997",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353323_400997_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Yoskine-Vege-Zoom-krem-na-dzien-i-na-noc-rozswietlajacy-50-ml,400997,9223",YOSKINE Vege Zoom,None,40.99,None,54.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem-pianka na dzień i na noc nawilżająco-rozświetlający40 g, nr kat. 342297",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/255031_342297_1280_720_83155.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Bielenda-Blueberry-C-Tox-krem-pianka-na-dzien-i-na-noc-nawilzajaco-rozswietlajacy-40-g,342297,9223",BIELENDA Blueberry C-Tox,None,16.49,None,21.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy nawilżająco- rozświetlające30 ml, nr kat. 342307",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/255041_342307_1280_720_83155.png,"https://www.rossmann.pl/Produkt/Serum/Bielenda-Blueberry-C-Tox-serum-do-twarzy-nawilzajaco-rozswietlajace-30-ml,342307,9225",BIELENDA Blueberry C-Tox,None,23.99,None,31.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem-koktajl odżywczy na dzień i na noc50 ml, nr kat. 400998",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353325_400998_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Yoskine-Vege-Zoom-krem-koktajl-odzywczy-na-dzien-i-na-noc-50-ml,400998,9223",YOSKINE Vege Zoom,None,40.99,None,54.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"odżywczy krem-olejek regenerujący na noc40 ml, nr kat. 240908",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/224319_240908_1280_720_86182.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-lipidro-odzywczy-krem-olejek-regenerujacy-na-noc-40-ml,240908,9223",TOŁPA dermo face lipidro,None,29.99,None,39.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"odżywczy krem regenerujący na dzień skóra wrażliwa, alergiczna, sucha i bardzo sucha40 ml, nr kat. 114846",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/35633_114846_1280_720_86182.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-lipidro-odzywczy-krem-regenerujacy-na-dzien-skora-wrazliwa-alergiczna-sucha-i-bard,114846,9223",TOŁPA dermo face lipidro,None,29.99,None,39.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"nawilżające serum-booster75 ml, nr kat. 311706",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/223276_311706_1280_720_70066.png,"https://www.rossmann.pl/Produkt/Serum/Tolpa-dermo-face-strefa-T-nawilzajace-serum-booster-75-ml,311706,9225",TOŁPA dermo face strefa T,None,26.99,None,35.99
Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,"odżywczy krem regenerujący pod oczy10 ml, nr kat. 164383",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/236940_164383_1280_720_86182.png,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Tolpa-dermo-face-lipidro-odzywczy-krem-regenerujacy-pod-oczy-10-ml,164383,9224",TOŁPA dermo face lipidro,None,27.99,None,36.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"wzmacniający krem łagodzący na dzień skóra wrażliwa, z zaczerwieniami, SPF 1040 ml, nr kat. 114837",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/224297_114837_1280_720_86182.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-rosacal-wzmacniajacy-krem-lagodzacy-na-dzien-skora-wrazliwa-z-zaczerwieniami-SPF-1,114837,9223",TOŁPA dermo face rosacal,None,31.99,None,44.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem modelujący owal twarzy na noc skóra wrażliwa, ze zmarszczkami40 ml, nr kat. 114863",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/224299_114863_1280_720_86182.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-modelar-50-krem-modelujacy-owal-twarzy-na-noc-skora-wrazliwa-ze-zmarszczkami-40-m,114863,9223",TOŁPA dermo face modelar 50+,None,41.99,None,56.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"liftingujący krem rozświetlający na dzień skóra wrażliwa, wiotka, ze zmarszczkami40 ml, nr kat. 164393",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/224284_164393_1280_720_70455.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-relift-45-liftingujacy-krem-rozswietlajacy-na-dzien-skora-wrazliwa-wiotka-ze-zmar,164393,9223",TOŁPA dermo face relift 45+,None,37.99,None,51.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem modelujący owal twarzy na dzień skóra wrażliwa, alergiczna, o obniżonej gęstości40 ml, nr kat. 114977",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/224298_114977_1280_720_86182.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-modelar-50-krem-modelujacy-owal-twarzy-na-dzien-skora-wrazliwa-alergiczna-o-obniz,114977,9223",TOŁPA dermo face modelar 50+,None,41.99,None,56.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"przeciwzmarszczkowy krem wzmacniający na dzień skóra wrażliwa, alergiczna, rozszerzone naczynka40 ml, nr kat. 164379",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/224291_164379_1280_720_86182.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-rosacal-przeciwzmarszczkowy-krem-wzmacniajacy-na-dzien-skora-wrazliwa-alergiczna-r,164379,9223",TOŁPA dermo face rosacal,None,33.99,None,47.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"wzmacniający krem regenerujący na noc skóra wrażliwa, alergiczna, z zaczerwieniami40 ml, nr kat. 164381",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/226233_164381_1280_720_86182.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-rosacal-wzmacniajacy-krem-regenerujacy-na-noc-skora-wrazliwa-alergiczna-z-zaczerwi,164381,9223",TOŁPA dermo face rosacal,None,31.99,None,44.99
Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,"liftingujący krem rozświetlający pod oczy10 ml, nr kat. 164411",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/234863_164411_1280_720_75388.png,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Tolpa-dermo-face-relift-45-liftingujacy-krem-rozswietlajacy-pod-oczy-10-ml,164411,9224",TOŁPA dermo face relift 45+,None,34.99,None,46.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"przeciwzmarszczkowy krem regenerujący na noc, skóra wrażliwa, każdy rodzaj, 40+40 ml, nr kat. 332086",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/223282_332086_1280_720_70066.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-stimular-przeciwzmarszczkowy-krem-regenerujacy-na-noc-skora-wrazliwa-kazdy-rodzaj-,332086,9223",TOŁPA dermo face stimular,None,36.99,None,49.99
Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,"tonik do twarzy200ml, nr kat. 218925",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/345610_218925_1280_720.png,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/Mixa-Przeciw-Niedoskonalosciom-tonik-do-twarzy-200ml,218925,8692",MIXA Przeciw Niedoskonałościom,27,16.49,4.0,23.49
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"przeciwzmarszczkowy krem ujędrniający na dzień, skóra wrażliwa, każdy rodzaj, 40+40 ml, nr kat. 114859",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/224272_114859_1280_720_70455.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-stimular-przeciwzmarszczkowy-krem-ujedrniajacy-na-dzien-skora-wrazliwa-kazdy-rodza,114859,9223",TOŁPA dermo face stimular,None,36.99,None,49.99
Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,"ujędrniający krem przeciwzmarszczkowy pod oczy10 ml, nr kat. 114861",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/230517_114861_1280_720_72716.png,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Tolpa-dermo-face-stimular-ujedrniajacy-krem-przeciwzmarszczkowy-pod-oczy-10-ml,114861,9224",TOŁPA dermo face stimular,None,32.99,None,43.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy na trądzik30 ml, nr kat. 400680",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/350096_400680_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/FeedSkin-serum-do-twarzy-na-tradzik-30-ml,400680,9225",FEEDSKIN,None,36.99,None,48.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"okluzyjny krem do twarzy50 ml, nr kat. 400684",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/352565_400684_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/FeedSkin-okluzyjny-krem-do-twarzy-50-ml,400684,9223",FEEDSKIN,None,36.99,None,48.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum pod oczy 30 ml, nr kat. 400683",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/350108_400683_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/FeedSkin-serum-pod-oczy-30-ml,400683,9225",FEEDSKIN,None,43.99,None,58.99
Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,"płyn micelarny400 ml, nr kat. 218924",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/46118_218924_1280_720.png,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Mixa-Przeciw-Niedoskonalosciom-plyn-micelarny-400-ml,218924,8770",MIXA Przeciw Niedoskonałościom,None,19.99,None,28.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum regenerujące do cery suchej i wrażliwej30 ml, nr kat. 390501",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/341094_390501_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Soraya-I-love-serum-serum-regenerujace-do-cery-suchej-i-wrazliwej-30-ml,390501,9225",SORAYA I love serum,None,11.99,None,17.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum nawilżające do cery suchej i odwodnionej30 ml, nr kat. 390296",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/341082_390296_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Soraya-I-love-serum-serum-nawilzajace-do-cery-suchej-i-odwodnionej-30-ml,390296,9225",SORAYA I love serum,None,11.99,None,17.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum normalizujące do cery tłustej i mieszanej30 ml, nr kat. 390297",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/341086_390297_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Soraya-I-love-serum-serum-normalizujace-do-cery-tlustej-i-mieszanej-30-ml,390297,9225",SORAYA I love serum,None,11.99,None,17.99
Available online,Twarz/Oczyszczanie i demakijaż/Żele i pianki do twarzy,"żel delikatnie oczyszczający skóra wrażliwa z tendencją do niedoskonałości200 ml, nr kat. 218926",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/187793_218926_1280_720_56393.png,"https://www.rossmann.pl/Produkt/Zele-i-pianki-do-twarzy/Mixa-Przeciw-Niedoskonalosciom-zel-delikatnie-oczyszczajacy-skora-wrazliwa-z-tendencja-do-niedoskon,218926,8690",MIXA Przeciw Niedoskonałościom,None,16.49,None,23.49
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem na noc skóra sucha i wrażliwa, aloes50 ml, nr kat. 366543",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/313959_366543_1280_720_103620.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Alterra-krem-na-noc-skora-sucha-i-wrazliwa-aloes-50-ml,366543,9223",ALTERRA,None,9.99,None,13.49
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem na dzień skóra sucha i wrażliwa, aloes50 ml, nr kat. 366542",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/347091_366542_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Alterra-krem-na-dzien-skora-sucha-i-wrazliwa-aloes-50-ml,366542,9223",ALTERRA,None,9.99,None,13.49
Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,"aloesowe serum pod oczy15 ml, nr kat. 366539",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/313963_366539_1280_720_103620.png,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Alterra-aloesowe-serum-pod-oczy-15-ml,366539,9224",ALTERRA,None,10.79,None,14.49
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum rozjaśniające do cery zmęczonej, pozbawionej blasku30 ml, nr kat. 390298",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/341090_390298_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Soraya-I-love-serum-serum-rozjasniajace-do-cery-zmeczonej-pozbawionej-blasku-30-ml,390298,9225",SORAYA I love serum,None,11.99,None,17.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem na dzień skóra wrażliwa50 ml, nr kat. 366550",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/318519_366550_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Alterra-krem-na-dzien-skora-wrazliwa-50-ml,366550,9223",ALTERRA,None,9.99,None,13.49
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy na zmarszczki30 ml, nr kat. 400679",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/350092_400679_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/FeedSkin-serum-do-twarzy-na-zmarszczki-30-ml,400679,9225",FEEDSKIN,None,58.99,None,78.99
Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,"krem pod oczy wygładzający15 ml, nr kat. 397284",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/342949_397284_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Onlybio-Botanic-Clinic-YOUTH-krem-pod-oczy-wygladzajacy-15-ml,397284,9224",ONLYBIO Botanic Clinic YOUTH,None,31.99,None,42.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem do twarzy przeciwzmarszczkowy50 ml, nr kat. 397282",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/342935_397282_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Onlybio-Botanic-Clinic-YOUTH-krem-do-twarzy-przeciwzmarszczkowy-50-ml,397282,9223",ONLYBIO Botanic Clinic YOUTH,None,40.99,None,55.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy na naczynka30 ml, nr kat. 400682",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/350104_400682_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/FeedSkin-serum-do-twarzy-na-naczynka-30-ml,400682,9225",FEEDSKIN,None,36.99,None,48.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem do twarzy ujędrniający50 ml, nr kat. 397283",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/342942_397283_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Onlybio-Botanic-Clinic-YOUTH-krem-do-twarzy-ujedrniajacy-50-ml,397283,9223",ONLYBIO Botanic Clinic YOUTH,None,40.99,None,55.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy nawilżające30 ml, nr kat. 400681",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/350100_400681_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/FeedSkin-serum-do-twarzy-nawilzajace-30-ml,400681,9225",FEEDSKIN,None,43.99,None,58.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy na przebarwienia30 ml, nr kat. 400700",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/350086_400700_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/FeedSkin-serum-do-twarzy-na-przebarwienia-30-ml,400700,9225",FEEDSKIN,None,58.99,None,78.99
Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,"krem pod oczy15 ml, nr kat. 366860",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/318520_366860_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Alterra-krem-pod-oczy-15-ml,366860,9224",ALTERRA,None,10.79,None,14.49
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy przeciwzmarszczkowe30 ml, nr kat. 397286",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/342963_397286_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Onlybio-Botanic-Clinic-YOUTH-serum-do-twarzy-przeciwzmarszczkowe-30-ml,397286,9225",ONLYBIO Botanic Clinic YOUTH,None,41.99,None,56.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy ujędrniające30 ml, nr kat. 397285",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/342956_397285_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Onlybio-Botanic-Clinic-YOUTH-serum-do-twarzy-ujedrniajace-30-ml,397285,9225",ONLYBIO Botanic Clinic YOUTH,None,41.99,None,56.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"naturalny krem liftingujący pod oczy z witaminą C15 ml, nr kat. 396345",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353167_396345_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Hagi-Smart-naturalny-krem-liftingujacy-pod-oczy-z-witamina-C-15-ml,396345,9223",HAGI Smart,None,43.99,None,59.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"naturalny krem nawilżająco-kojący z pantenolem, do cery suchej i wrażliwej50 ml, nr kat. 396346",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353178_396346_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Hagi-Smart-naturalny-krem-nawilzajaco-kojacy-z-pantenolem-do-cery-suchej-i-wrazliwej-50-ml,396346,9223",HAGI Smart,None,44.99,None,59.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"naturalne serum nawilżająco- kojące z d-pantenolem 3%30 ml, nr kat. 396350",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353181_396350_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Hagi-Smart-naturalne-serum-nawilzajaco-kojace-z-d-pantenolem-3-30-ml,396350,9225",HAGI Smart,None,44.99,None,59.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem matujący na dzień cera tłusta i mieszana75 ml, nr kat. 366330",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/313027_366330_1280_720_102947.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Soraya-Kombucha-krem-matujacy-na-dzien-cera-tlusta-i-mieszana-75-ml,366330,9223",SORAYA Kombucha,None,19.99,None,26.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem nawilżający na dzień cera normalna i sucha50 ml, nr kat. 366331",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/313022_366331_1280_720_102947.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Soraya-Kombucha-krem-nawilzajacy-na-dzien-cera-normalna-i-sucha-50-ml,366331,9223",SORAYA Kombucha,None,19.99,None,26.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem naturalnie nawilżający na noc, tara, biała herbata, aloes50 ml, nr kat. 317786",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/204148_317786_1280_720_62697.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Soraya-Plante-krem-naturalnie-nawilzajacy-na-noc-tara-biala-herbata-aloes-50-ml,317786,9223",SORAYA Plante,None,21.99,None,28.99
