Name,Image,Description,RegularPrice,PromoPrice,Link,Availability,Categories,Rate,NumberOfReviews,Gender
BIELENDA Royal Bee Elixir,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/311179_372614_1280_720_102131.png,"silnie ujędrniający krem przeciwzmarszczkowy pod oczy15 ml, nr kat. 372614",20.99,14.99,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Bielenda-Royal-Bee-Elixir-silnie-ujedrniajacy-krem-przeciwzmarszczkowy-pod-oczy-15-ml,372614,9224",Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,None,None,None
BEBIO Ewa Chodakowska,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/319988_382368_1280_720.png,"naturalny krem do twarzy 50+ ujędrniający na noc50 ml, nr kat. 382368",25.49,18.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/beBIO-Ewa-Chodakowska-naturalny-krem-do-twarzy-50-ujedrniajacy-na-noc-50-ml,382368,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
BIELENDA Royal Bee Elixir,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/311155_372604_1280_720_102131.png,"przeciwzmarszczkowy krem silnie nawilżający na dzień i na noc, 40+50 ml, nr kat. 372604",27.49,19.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Bielenda-Royal-Bee-Elixir-przeciwzmarszczkowy-krem-silnie-nawilzajacy-na-dzien-i-na-noc-40-50-ml,372604,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
AVA LABORATORIUM Stymulator Odnowy Skóry,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/320206_379369_1280_720.png,"serum do twarzy z eliksirem młodości30 ml, nr kat. 379369",25.49,18.99,"https://www.rossmann.pl/Produkt/Serum/Ava-Laboratorium-Stymulator-Odnowy-Skory-serum-do-twarzy-z-eliksirem-mlodosci-30-ml,379369,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
AVA LABORATORIUM Stymulator Odnowy Skóry,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/320211_379373_1280_720.png,"koncentrat wypełniający zmarszczki 50+30 ml, nr kat. 379373",25.49,18.99,"https://www.rossmann.pl/Produkt/Serum/Ava-Laboratorium-Stymulator-Odnowy-Skory-koncentrat-wypelniajacy-zmarszczki-50-30-ml,379373,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
AVA LABORATORIUM Stymulator Odnowy Skóry,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/320201_379366_1280_720.png,"krem pod oczy korygujący zmarszczki15 ml, nr kat. 379366",25.49,18.99,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Ava-Laboratorium-Stymulator-Odnowy-Skory-krem-pod-oczy-korygujacy-zmarszczki-15-ml,379366,9224",Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,None,None,None
AVA LABORATORIUM Stymulator Odnowy Skóry,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/320184_379363_1280_720.png,"krem do twarzy na dzień i na noc efekt liftingu i wygładzenia, 50+50 ml, nr kat. 379363",25.49,18.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Ava-Laboratorium-Stymulator-Odnowy-Skory-krem-do-twarzy-na-dzien-i-na-noc-efekt-liftingu-i-wygladz,379363,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
EVELINE COSMETICS Royal Snail,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/305437_297440_1280_720_100163.png,"skoncentrowany krem rozświetlający pod oczy i na powieki, na dzień i na noc, 30+/40+20 ml, nr kat. 297440",25.99,15.99,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Eveline-Cosmetics-Royal-Snail-skoncentrowany-krem-rozswietlajacy-pod-oczy-i-na-powieki-na-dzien-i-,297440,9224",Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,None,None,None
AVA LABORATORIUM Stymulator Odnowy Skóry,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/320191_379364_1280_720.png,"krem do twarzy na dzień i na noc efekt redukcji zmarszczek, 50+50 ml, nr kat. 379364",25.49,18.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Ava-Laboratorium-Stymulator-Odnowy-Skory-krem-do-twarzy-na-dzien-i-na-noc-efekt-redukcji-zmarszcze,379364,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
EVELINE COSMETICS Royal Snail,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/305427_297432_1280_720_100163.png,"skoncentrowany krem aktywnie wygładzający, na dzień i na noc, każdy rodzaj cery, 30+50 ml, nr kat. 297432",25.99,15.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Eveline-Cosmetics-Royal-Snail-skoncentrowany-krem-aktywnie-wygladzajacy-na-dzien-i-na-noc-kazdy-r,297432,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
AVA LABORATORIUM Stymulator Odnowy Skóry,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/320196_379365_1280_720.png,"krem do twarzy na dzień i na noc efekt intensywnej regeneracji, 50+50 ml, nr kat. 379365",25.49,18.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Ava-Laboratorium-Stymulator-Odnowy-Skory-krem-do-twarzy-na-dzien-i-na-noc-efekt-intensywnej-regene,379365,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
EVELINE COSMETICS Royal Snail,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/305429_297433_1280_720_100163.png,"skoncentrowany krem przeciwzmarszczkowy na dzień i na noc, każdy rodzaj cery, 40+50 ml, nr kat. 297433",25.99,15.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Eveline-Cosmetics-Royal-Snail-skoncentrowany-krem-przeciwzmarszczkowy-na-dzien-i-na-noc-kazdy-rod,297433,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,4.5,32,kobieta 
EFEKTIMA Tremella,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/320131_378889_1280_720.png,"przeciwzmarszczkowy krem pod oczy na dzień i noc, 50+15 ml, nr kat. 378889",25.49,18.99,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Efektima-Tremella-przeciwzmarszczkowy-krem-pod-oczy-na-dzien-i-noc-50-15-ml,378889,9224",Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,None,None,None
EFEKTIMA Tremella,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/320126_378880_1280_720.png,"krem na dzień i na noc, nawilżenie i odżywienie, 50+50 ml, nr kat. 378880",25.49,18.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Efektima-Tremella-krem-na-dzien-i-na-noc-nawilzenie-i-odzywienie-50-50-ml,378880,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
EFEKTIMA Tremella,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/320143_378882_1280_720.png,"krem na dzień i noc, wygładzenie i regeneracja, 50+50 ml, nr kat. 378882",25.49,18.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Efektima-Tremella-krem-na-dzien-i-noc-wygladzenie-i-regeneracja-50-50-ml,378882,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
EFEKTIMA Tremella,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/320142_378884_1280_720.png,"przeciwzmarszczkowy krem na dzień i na noc, 50+50 ml, nr kat. 378884",25.49,18.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Efektima-Tremella-przeciwzmarszczkowy-krem-na-dzien-i-na-noc-50-50-ml,378884,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
NEUTROGENA Bright Boost,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/315636_370546_1280_720_104574.png,"rozświetlające serum30 ml, nr kat. 370546",62.99,46.99,"https://www.rossmann.pl/Produkt/Serum/Neutrogena-Bright-Boost-rozswietlajace-serum-30-ml,370546,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
NEUTROGENA Bright Boost,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/315638_370547_1280_720_104574.png,"ochronny żel SPF 3050 ml, nr kat. 370547",62.99,46.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Neutrogena-Bright-Boost-ochronny-zel-SPF-30-50-ml,370547,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
NEUTROGENA Bright Boost,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/311915_370548_1280_720_104574.png,"żel krem rozświetlający50 ml, nr kat. 370548",62.99,46.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Neutrogena-Bright-Boost-zel-krem-rozswietlajacy-50-ml,370548,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
NEUTROGENA Hydro Boost,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/297840_284458_1280_720_95225.png,"nawadniający booster serum do twarzy30 ml, nr kat. 284458",56.99,42.99,"https://www.rossmann.pl/Produkt/Serum/Neutrogena-Hydro-Boost-nawadniajacy-booster-serum-do-twarzy-30-ml,284458,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,5.0,33,None
NEUTROGENA Hydro Boost,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/297838_284460_1280_720_95225.png,"żel-krem pod oczy przeciw oznakom zmęczenia15 ml, nr kat. 284460",44.99,33.99,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Neutrogena-Hydro-Boost-zel-krem-pod-oczy-przeciw-oznakom-zmeczenia-15-ml,284460,9224",Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,None,None,None
NEUTROGENA Hydro Boost,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/302705_284446_1280_720_99107.png,"nawadniający żel, cera normalna i mieszana50 ml, nr kat. 284446",56.99,42.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Neutrogena-Hydro-Boost-nawadniajacy-zel-cera-normalna-i-mieszana-50-ml,284446,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
NEUTROGENA Hydro Boost,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/302704_284454_1280_720_99107.png,"nawadniający krem-maska na noc50 ml, nr kat. 284454",56.99,42.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Neutrogena-Hydro-Boost-nawadniajacy-krem-maska-na-noc-50-ml,284454,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
NUMEE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/340753_393358_1280_720.png,"intensywnie nawilżające serum30 ml, nr kat. 393358",29.99,17.99,"https://www.rossmann.pl/Produkt/Serum/Numee-intensywnie-nawilzajace-serum-30-ml,393358,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
NUMEE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/340757_393359_1280_720.png,"multi- benefit serum30 ml, nr kat. 393359",29.99,17.99,"https://www.rossmann.pl/Produkt/Serum/Numee-multi-benefit-serum-30-ml,393359,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
NUMEE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/340761_393360_1280_720.png,"serum złuszczające do twarzy30 ml, nr kat. 393360",29.99,17.99,"https://www.rossmann.pl/Produkt/Serum/Numee-serum-zluszczajace-do-twarzy-30-ml,393360,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
NUMEE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/340676_393361_1280_720.png,"krem pod oczy15 ml, nr kat. 393361",34.99,25.99,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Numee-krem-pod-oczy-15-ml,393361,9224",Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,None,None,None
NUMEE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/340681_393362_1280_720.png,"oczyszczający peeling30 ml, nr kat. 393362",39.99,29.99,"https://www.rossmann.pl/Produkt/Serum/Numee-oczyszczajacy-peeling-30-ml,393362,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
NUMEE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/340687_393363_1280_720.png,"emulsja do twarzy75 ml, nr kat. 393363",36.99,27.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Numee-emulsja-do-twarzy-75-ml,393363,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
NUMEE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/340692_393364_1280_720.png,"serum rozjaśniające 30 ml, nr kat. 393364",39.99,29.99,"https://www.rossmann.pl/Produkt/Serum/Numee-serum-rozjasniajace-30-ml,393364,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
NUMEE Pause,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/340698_393366_1280_720.png,"krem wyrównujący koloryt50 ml, nr kat. 393366",49.99,36.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Numee-Pause-krem-wyrownujacy-koloryt-50-ml,393366,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
SORAYA Plante,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/204146_317784_1280_720_62733.png,"krem pod oczy naturalnie wygładzający Chlorella, Olej Jojoba, Cedr Japoński15 ml, nr kat. 317784",21.99,16.49,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Soraya-Plante-krem-pod-oczy-naturalnie-wygladzajacy-Chlorella-Olej-Jojoba-Cedr-Japonski-15-ml,317784,9224",Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,None,None,None
SORAYA Plante,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/204143_317782_1280_720_62697.png,"krem naturalnie nawilżający na dzień, olej makadamia, alga wakame, cedr50 ml, nr kat. 317782",28.99,21.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Soraya-Plante-krem-naturalnie-nawilzajacy-na-dzien-olej-makadamia-alga-wakame-cedr-50-ml,317782,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,4.5,57,kobieta 
SORAYA Plante,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/204147_317785_1280_720_62697.png,"krem naturalnie nawilżający na dzień, biała herbata, aloes, olej makadamia50 ml, nr kat. 317785",28.99,21.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Soraya-Plante-krem-naturalnie-nawilzajacy-na-dzien-biala-herbata-aloes-olej-makadamia-50-ml,317785,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
SORAYA Plante,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/204148_317786_1280_720_62697.png,"krem naturalnie nawilżający na noc, tara, biała herbata, aloes50 ml, nr kat. 317786",28.99,21.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Soraya-Plante-krem-naturalnie-nawilzajacy-na-noc-tara-biala-herbata-aloes-50-ml,317786,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
SORAYA Kombucha,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/313022_366331_1280_720_102947.png,"krem nawilżający na dzień cera normalna i sucha50 ml, nr kat. 366331",26.99,19.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Soraya-Kombucha-krem-nawilzajacy-na-dzien-cera-normalna-i-sucha-50-ml,366331,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
SORAYA Kombucha,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/313027_366330_1280_720_102947.png,"krem matujący na dzień cera tłusta i mieszana75 ml, nr kat. 366330",26.99,19.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Soraya-Kombucha-krem-matujacy-na-dzien-cera-tlusta-i-mieszana-75-ml,366330,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
SORAYA Kombucha,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/313031_366329_1280_720_102947.png,"krem wygładzający na noc każdy typ skóry75 ml, nr kat. 366329",26.99,19.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Soraya-Kombucha-krem-wygladzajacy-na-noc-kazdy-typ-skory-75-ml,366329,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
ALTERRA,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/318520_366860_1280_720.png,"krem pod oczy15 ml, nr kat. 366860",14.49,10.79,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Alterra-krem-pod-oczy-15-ml,366860,9224",Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,None,None,None
ALTERRA,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/318519_366550_1280_720.png,"krem na dzień skóra wrażliwa50 ml, nr kat. 366550",13.49,9.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Alterra-krem-na-dzien-skora-wrazliwa-50-ml,366550,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
ALTERRA,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/313963_366539_1280_720_103620.png,"aloesowe serum pod oczy15 ml, nr kat. 366539",14.49,10.79,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Alterra-aloesowe-serum-pod-oczy-15-ml,366539,9224",Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,None,None,None
ALTERRA,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/347091_366542_1280_720.png,"krem na dzień skóra sucha i wrażliwa, aloes50 ml, nr kat. 366542",13.49,9.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Alterra-krem-na-dzien-skora-sucha-i-wrazliwa-aloes-50-ml,366542,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
ALTERRA,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/313959_366543_1280_720_103620.png,"krem na noc skóra sucha i wrażliwa, aloes50 ml, nr kat. 366543",13.49,9.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Alterra-krem-na-noc-skora-sucha-i-wrazliwa-aloes-50-ml,366543,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
SORAYA I love serum,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/341090_390298_1280_720.png,"serum rozjaśniające do cery zmęczonej, pozbawionej blasku30 ml, nr kat. 390298",17.99,11.99,"https://www.rossmann.pl/Produkt/Serum/Soraya-I-love-serum-serum-rozjasniajace-do-cery-zmeczonej-pozbawionej-blasku-30-ml,390298,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
SORAYA I love serum,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/341082_390296_1280_720.png,"serum nawilżające do cery suchej i odwodnionej30 ml, nr kat. 390296",17.99,11.99,"https://www.rossmann.pl/Produkt/Serum/Soraya-I-love-serum-serum-nawilzajace-do-cery-suchej-i-odwodnionej-30-ml,390296,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
SORAYA I love serum,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/341086_390297_1280_720.png,"serum normalizujące do cery tłustej i mieszanej30 ml, nr kat. 390297",17.99,11.99,"https://www.rossmann.pl/Produkt/Serum/Soraya-I-love-serum-serum-normalizujace-do-cery-tlustej-i-mieszanej-30-ml,390297,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
SORAYA I love serum,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/341094_390501_1280_720.png,"serum regenerujące do cery suchej i wrażliwej30 ml, nr kat. 390501",17.99,11.99,"https://www.rossmann.pl/Produkt/Serum/Soraya-I-love-serum-serum-regenerujace-do-cery-suchej-i-wrazliwej-30-ml,390501,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
MIXA Przeciw Niedoskonałościom,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/46118_218924_1280_720.png,"płyn micelarny400 ml, nr kat. 218924",28.99,19.99,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Mixa-Przeciw-Niedoskonalosciom-plyn-micelarny-400-ml,218924,8770",Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,None,None,None
MIXA Przeciw Niedoskonałościom,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/187793_218926_1280_720_56393.png,"żel delikatnie oczyszczający skóra wrażliwa z tendencją do niedoskonałości200 ml, nr kat. 218926",23.49,16.49,"https://www.rossmann.pl/Produkt/Zele-i-pianki-do-twarzy/Mixa-Przeciw-Niedoskonalosciom-zel-delikatnie-oczyszczajacy-skora-wrazliwa-z-tendencja-do-niedosko,218926,8690",Available online,Twarz/Oczyszczanie i demakijaż/Żele i pianki do twarzy,None,None,None
MIXA Przeciw Niedoskonałościom,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/345610_218925_1280_720.png,"tonik do twarzy200ml, nr kat. 218925",23.49,16.49,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/Mixa-Przeciw-Niedoskonalosciom-tonik-do-twarzy-200ml,218925,8692",Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,4.0,27,None
MIXA,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/345613_243206_1280_720.png,"nawilżający krem przeciw niedoskonałościom na dzień i na noc, 2w1, skóra wrażliwa50 ml, nr kat. 243206",31.99,22.49,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Mixa-nawilzajacy-krem-przeciw-niedoskonalosciom-na-dzien-i-na-noc-2w1-skora-wrazliwa-50-ml,243206,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
ONSKIN BY BIOTANIQE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/347623_372138_1280_720.png,"łagodny żel oczyszczający do twarzy150 ml, nr kat. 372138",17.49,12.29,"https://www.rossmann.pl/Produkt/Zele-i-pianki-do-twarzy/OnSkin-by-Biotaniqe-lagodny-zel-oczyszczajacy-do-twarzy-150-ml,372138,8690",Available online,Twarz/Oczyszczanie i demakijaż/Żele i pianki do twarzy,None,None,None
ONSKIN BY BIOTANIQE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/347625_382298_1280_720.png,"peeling enzymatyczny 75 ml, nr kat. 382298",18.49,12.99,"https://www.rossmann.pl/Produkt/Peelingi-do-twarzy/OnSkin-by-Biotaniqe-peeling-enzymatyczny-75-ml,382298,8695",Available online,Twarz/Oczyszczanie i demakijaż/Peelingi do twarzy,None,None,None
ONSKIN BY BIOTANIQE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/347624_382296_1280_720.png,"tonik oczyszczający 150 ml, nr kat. 382296",18.49,12.99,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/OnSkin-by-Biotaniqe-tonik-oczyszczajacy-150-ml,382296,8692",Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,None,None,None
ONSKIN BY BIOTANIQE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/321106_382245_1280_720.png,"serum przeciw niedoskonałościom cera problematyczna20 ml, nr kat. 382245",27.49,18.99,"https://www.rossmann.pl/Produkt/Serum/OnSkin-by-Biotaniqe-serum-przeciw-niedoskonalosciom-cera-problematyczna-20-ml,382245,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
ONSKIN BY BIOTANIQE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/321044_382242_1280_720.png,"nawilżający krem matujący na dzień i na noc50 ml, nr kat. 382242",22.49,15.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/OnSkin-by-Biotaniqe-nawilzajacy-krem-matujacy-na-dzien-i-na-noc-50-ml,382242,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
ONSKIN BY BIOTANIQE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/355353_382243_1280_720.png,"krem przeciw niedoskonałościom na dzień i na noc50 ml, nr kat. 382243",22.49,15.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/OnSkin-by-Biotaniqe-krem-przeciw-niedoskonalosciom-na-dzien-i-na-noc-50-ml,382243,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
SELFIE PROJECT Acne Skin,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/348624_379109_1280_720.png,"żel do mycia twarzy głęboko oczyszczający250 ml, nr kat. 379109",18.99,13.29,"https://www.rossmann.pl/Produkt/Zele-i-pianki-do-twarzy/Selfie-Project-Acne-Skin-zel-do-mycia-twarzy-gleboko-oczyszczajacy-250-ml,379109,8690",Available online,Twarz/Oczyszczanie i demakijaż/Żele i pianki do twarzy,None,None,None
SELFIE PROJECT Acne Skin,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/352383_397260_1280_720.png,"peeling enzymatyczny do twarzy75 ml, nr kat. 397260",18.99,13.29,"https://www.rossmann.pl/Produkt/Peelingi-do-twarzy/Selfie-Project-Acne-Skin-peeling-enzymatyczny-do-twarzy-75-ml,397260,8695",Available online,Twarz/Oczyszczanie i demakijaż/Peelingi do twarzy,None,None,None
SELFIE PROJECT Acne Skin,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/348625_379113_1280_720.png,"tonik do twarzy regulujący150 ml, nr kat. 379113",17.99,12.49,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/Selfie-Project-Acne-Skin-tonik-do-twarzy-regulujacy-150-ml,379113,8692",Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,None,None,None
SELFIE PROJECT Acne Skin,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/344257_379106_1280_720.png,"krem na dzień i na noc kojący i regenerujący50 ml, nr kat. 379106",21.99,15.49,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Selfie-Project-Acne-Skin-krem-na-dzien-i-na-noc-kojacy-i-regenerujacy-50-ml,379106,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
SELFIE PROJECT,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/347548_251082_1280_720.png,"żel do mycia twarzy250 ml, nr kat. 251082",17.99,12.49,"https://www.rossmann.pl/Produkt/Zele-i-pianki-do-twarzy/Selfie-Project-zel-do-mycia-twarzy-250-ml,251082,8690",Available online,Twarz/Oczyszczanie i demakijaż/Żele i pianki do twarzy,4.5,16,None
SELFIE PROJECT,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/347586_269028_1280_720.png,"aktywny peeling myjący150 ml, nr kat. 269028",17.99,12.49,"https://www.rossmann.pl/Produkt/Peelingi-do-twarzy/Selfie-Project-aktywny-peeling-myjacy-150-ml,269028,8695",Available online,Twarz/Oczyszczanie i demakijaż/Peelingi do twarzy,None,None,None
NEUTROGENA Clear & Soothe,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/273262_357980_1280_720_89200.png,"żel micelarny kurkuma200 ml, nr kat. 357980",22.99,15.99,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Neutrogena-Clear-Soothe-zel-micelarny-kurkuma-200-ml,357980,8770",Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,None,None,None
